,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
533,1.3795,3.3064,1.2272,1.5901,5.6734,3.4029,7.4205,2.6245,1.9515,2.7332,0.6557,1.2735,2.4935,1.495,-0.0228,0.0207,1.7719,0.2149,0.5545,2.7754,0.7833,0.1359,-0.698,1.9164,0.1906,-1.2823,-1.3358,0.6477,1.139,0.4171,1.1167,1.9264
534,0.0456,1.2978,2.0632,2.1896,4.4991,4.6793,5.7889,1.8871,1.1322,1.3623,-0.5338,1.1134,1.551,0.5686,-0.7619,-0.35,0.1565,0.6187,-0.4294,0.4534,-0.5958,0.8846,-0.7156,2.3802,0.1157,0.9761,-0.0329,-1.1093,2.0494,0.7324,-0.1625,-0.4766
535,-1.7167,-2.0038,0.984,0.74,1.1591,1.3521,-0.1389,-1.345,0.2023,-0.9256,-1.9069,0.6865,0.264,0.119,0.0708,-1.1807,-1.3053,0.8785,-1.597,-2.4071,-0.9741,0.9612,-0.4618,0.9902,-0.1627,3.8058,1.6284,-1.0163,2.5302,0.1315,-1.1103,-2.1162
536,-0.9363,-2.5699,-2.1719,-0.872,-1.0355,-2.0345,-4.6613,-3.7241,0.7252,-0.2764,-0.3957,1.0915,0.4555,-0.0706,1.2479,-0.2294,0.7175,0.4799,0.4185,0.0515,1.7113,1.5013,0.3146,-0.433,0.0533,3.203,1.0837,-0.6721,1.3371,-1.0022,0.2697,-1.9604
537,-0.3417,-2.8504,-3.2923,-1.2342,-1.6125,-2.4774,-1.8917,-3.2879,0.4334,0.2215,0.7712,0.0586,0.723,-0.2376,1.2071,0.6742,2.2171,0.387,0.8333,1.056,2.0059,0.5884,0.5377,-1.1199,0.0169,1.1583,0.4121,0.3692,-0.2903,-1.6563,0.7472,-1.605
538,-1.5063,-3.8741,-0.0279,0.0123,-1.4772,-1.5879,1.2622,0.5547,0.5147,-0.1976,0.5969,-2.3003,1.2146,0.0493,0.4614,-0.2374,0.4292,-0.938,-1.0512,0.7555,-0.3661,0.0649,1.1102,0.9662,0.3928,0.4113,1.3994,2.9549,0.1565,-1.5836,0.6521,-1.1812
539,-2.6161,-4.054,-5.5536,-3.5784,-9.228,-9.1617,-5.3084,-1.7021,-0.3752,-0.716,-1.7916,-2.9494,-1.4402,0.0025,0.9192,-0.5774,-0.0794,-2.6696,-3.5666,-5.8377,-2.3965,-1.2444,0.6116,-4.3977,-0.0222,-3.4965,-1.9396,-0.5481,-5.1192,-4.5431,-1.3209,-1.6134
540,-2.6584,-4.0687,-4.9015,-2.9892,-8.4806,-8.9924,-5.9172,-1.4703,-0.4369,-0.4979,-2.0319,-2.949,-1.307,-0.0816,0.6603,-0.921,-0.3528,-2.8835,-3.7139,-5.5692,-2.8421,-1.5798,0.5495,-4.0858,-0.1474,-3.3695,-1.7033,-0.6953,-4.7084,-3.8585,-1.4145,-0.9598
541,-2.6801,-4.1708,-4.5776,-2.5547,-7.6791,-8.6559,-6.3855,-1.7698,-0.7004,-0.4346,-2.1166,-2.6666,-1.3269,-0.364,0.3469,-1.2438,-0.4923,-2.9657,-3.5677,-5.3257,-3.0742,-2.0901,0.211,-4.0739,-0.4236,-3.1632,-1.6465,-0.9571,-4.2079,-3.1338,-1.5033,-0.4837
542,-2.7426,-4.382,-4.3965,-2.2467,-7.0109,-8.4002,-6.7274,-2.1572,-1.0201,-0.4237,-2.215,-2.4641,-1.4289,-0.6943,0.0316,-1.5858,-0.6348,-3.0527,-3.4762,-5.2602,-3.3495,-2.6994,-0.1798,-4.1867,-0.7356,-3.0231,-1.651,-1.2323,-3.8408,-2.4848,-1.6332,-0.0725
543,-2.8381,-4.6153,-4.2101,-1.9542,-6.4155,-8.2184,-7.1155,-2.4818,-1.3164,-0.3973,-2.341,-2.3383,-1.5232,-1.003,-0.2764,-1.9355,-0.8038,-3.1824,-3.4509,-5.23,-3.6703,-3.3037,-0.5371,-4.2785,-1.0316,-2.9278,-1.6444,-1.4969,-3.5395,-1.8705,-1.7621,0.3446
544,-2.9404,-4.8643,-4.0211,-1.6663,-5.8355,-8.0628,-7.5058,-2.7928,-1.6114,-0.3697,-2.4808,-2.2354,-1.6231,-1.3077,-0.5818,-2.2932,-0.9829,-3.3225,-3.4533,-5.23,-4.0148,-3.917,-0.8874,-4.3751,-1.3257,-2.8447,-1.6338,-1.7571,-3.2538,-1.2631,-1.9016,0.7692
545,-3.0497,-5.1183,-3.8271,-1.3737,-5.2631,-7.9124,-7.9339,-3.1029,-1.903,-0.3427,-2.6231,-2.1345,-1.719,-1.6079,-0.8886,-2.6565,-1.1696,-3.4725,-3.4604,-5.2319,-4.3622,-4.5295,-1.2338,-4.4658,-1.6181,-2.7656,-1.62,-2.019,-2.9661,-0.656,-2.0372,1.1941
546,-3.1628,-5.3854,-3.6398,-1.0854,-4.6897,-7.7787,-8.3707,-3.4261,-2.2009,-0.3162,-2.7668,-2.0326,-1.823,-1.9147,-1.1947,-3.0187,-1.3541,-3.6261,-3.4696,-5.2485,-4.7151,-5.1525,-1.5878,-4.5698,-1.9144,-2.6862,-1.6069,-2.2812,-2.6789,-0.0456,-2.1791,1.6239
547,-3.2869,-5.6478,-3.4452,-0.7848,-4.1088,-7.6824,-8.8596,-3.7496,-2.4966,-0.2696,-2.9136,-1.932,-1.92,-2.2215,-1.501,-3.3614,-1.5227,-3.7914,-3.4762,-5.2461,-5.0744,-5.7783,-1.9487,-4.669,-2.2135,-2.6062,-1.5907,-2.5443,-2.3915,0.5761,-2.3209,2.077
548,-3.4292,-5.8707,-3.2306,-0.4505,-3.486,-7.6913,-9.4236,-4.0569,-2.79,-0.1537,-3.075,-1.825,-1.9997,-2.5317,-1.8048,-3.6492,-1.6328,-3.9746,-3.4866,-5.1675,-5.4585,-6.4137,-2.3285,-4.76,-2.5319,-2.5211,-1.5666,-2.8093,-2.0965,1.2434,-2.4732,2.6105
549,-3.5844,-6.0765,-3.0426,-0.1196,-2.891,-7.7121,-10.0016,-4.3843,-3.1078,-0.0391,-3.2676,-1.7137,-2.0884,-2.8396,-2.13,-3.9813,-1.742,-4.1651,-3.5433,-5.0904,-5.8811,-7.1042,-2.7238,-4.8819,-2.8962,-2.4721,-1.5667,-3.1126,-1.8003,1.9259,-2.6473,3.1541
550,-3.689,-6.5319,-3.0797,-0.0356,-2.6161,-7.2489,-10.1791,-4.8935,-3.5294,-0.3285,-3.4706,-1.6269,-2.3445,-3.1588,-2.5108,-4.7586,-2.1923,-4.295,-3.746,-5.5335,-6.2955,-7.9239,-3.0701,-5.1952,-3.2917,-2.5466,-1.6658,-3.4976,-1.5554,2.4046,-2.8493,3.2797
551,0.2898,-2.2583,1.2305,2.1436,-0.8043,0.4962,0.1339,-0.3298,-0.9242,0.1241,-0.908,1.3371,-2.4603,-1.5418,-1.0343,-2.232,-0.932,-2.1356,-0.41,-6.5066,-2.1171,-2.4294,-1.3556,-1.3259,-1.5639,0.3622,0.2627,-0.3041,-0.6117,1.8001,-2.4911,1.6214
552,1.1892,-1.1114,-0.6964,1.0579,0.0603,2.7096,1.7444,-1.1572,-0.3256,-0.8584,-0.4198,0.7666,-2.0767,-1.2053,-0.4214,-3.6794,-1.8578,-0.5078,0.5314,-4.4507,-0.7009,-2.0124,-0.6452,-2.6053,-0.8281,-1.2648,-0.5703,-1.0747,-1.3013,0.3822,-1.6488,-0.5604
553,-3.015,-12.319,-3.1974,-1.8137,-3.0447,-1.1139,-7.9603,-7.1336,-3.8927,-4.929,-1.775,-2.345,-4.0043,-4.4034,-2.567,-7.5355,-6.8904,-4.0946,-2.1062,-12.4601,-4.5435,-7.4799,-2.6565,-5.5264,-1.0604,-1.1603,-0.9256,-2.343,-1.6554,0.5579,-1.9736,-1.0817
554,0.486,-1.2016,0.3931,0.3141,1.69,2.289,2.8316,-1.3243,0.5424,-0.1726,0.5323,0.1684,0.6685,-0.7578,1.0417,-0.7509,-0.8165,0.3743,0.3899,-0.8937,1.7318,0.7244,0.1262,-1.0001,1.2621,0.4207,-0.1859,0.9951,-0.7716,-0.2439,0.6522,-1.6245
555,0.3837,0.4458,-0.2033,-0.932,3.0831,2.1095,0.8226,-0.1998,0.0055,0.8757,-0.4959,0.8204,1.1203,-0.364,0.9339,-1.1633,-0.6622,-0.3412,-2.0155,0.7878,2.0346,1.7128,0.7296,-0.6375,0.5619,0.8073,-0.3659,0.7633,-0.5689,0.4778,0.6553,-1.3997
556,-0.5767,-1.3273,3.2953,1.4728,4.5058,3.304,3.5892,1.1798,0.2655,-0.5837,0.7575,1.1536,0.8025,-0.8921,0.8197,0.8341,-1.2093,-0.5611,-1.3546,1.7912,2.3132,3.1968,1.0785,2.6482,1.0247,5.2153,4.7831,4.6063,4.0895,1.3702,2.3745,-1.6724
557,1.0433,2.5594,0.7689,0.0703,3.1605,0.5058,1.2412,0.2446,-1.0992,-0.0853,0.3716,1.5312,0.5648,0.832,0.7121,1.9398,1.1069,2.2165,0.7646,5.214,1.0975,1.7835,0.9634,-0.5029,0.4874,1.6901,2.0729,2.0151,3.4602,0.0047,3.4649,0.9143
558,1.5451,3.5219,0.426,-0.3632,1.9657,1.2215,-1.3188,-1.1799,-1.6293,0.6574,-0.2646,-0.195,0.0285,1.5735,-0.8528,3.164,2.9104,2.6877,1.4053,1.6081,-0.1067,0.2712,0.5584,-1.7896,0.6597,-1.03,-0.0381,-0.4453,1.2946,-0.7563,0.9223,1.0562
559,2.1198,4.7654,7.141,2.8937,3.2678,8.9445,5.6216,0.8192,0.1488,0.5202,1.3603,-1.5794,-1.7553,0.4468,-1.101,4.9393,2.6403,2.7001,1.7567,1.6465,1.2357,1.7004,0.1176,3.7199,0.4971,1.5925,2.2438,2.8671,3.9791,1.3867,0.9898,-0.8844
560,-0.6114,-3.5485,3.6271,1.9717,0.0537,2.4762,-5.9966,-1.4111,-1.2271,-1.7496,0.53,-1.2803,-2.2698,-1.8601,-1.6912,-0.4017,-1.3407,-1.5652,-0.1767,-7.4593,-2.4561,-2.5864,-0.3922,0.4854,-0.4035,-0.0492,2.3963,0.1515,3.8236,2.3289,-0.3327,0.1903
561,-2.0159,-5.3639,2.7578,0.9144,-1.0915,2.0548,-3.6279,-1.0847,-2.0861,-2.7516,0.9698,-1.2291,-3.1504,-2.7097,-1.1253,-2.6668,-3.1024,-1.9976,-1.1872,-7.0614,-1.4031,-1.4263,-0.7208,1.1624,0.124,1.5173,3.8312,0.2065,3.6954,2.9155,0.392,0.2861
562,0.515,-3.2395,4.0377,0.7591,-2.2832,3.719,3.0726,-0.1879,-0.907,-1.3562,2.2663,-1.8578,-6.6424,-3.9871,1.2825,-0.1449,-3.1407,0.4504,2.6616,-3.3182,2.4891,1.9943,-0.5521,2.3233,1.2738,2.9716,4.6197,0.8659,0.4088,2.0955,0.0375,-0.7487
563,-0.0246,-1.9969,0.5058,0.9517,-2.9858,0.8882,-0.6886,-1.0273,-0.5548,-0.1797,0.9822,0.043,-4.4202,-1.0555,1.4403,0.2475,-1.4847,-0.4158,1.005,-1.4622,1.4627,0.6955,0.0252,-1.0489,0.8642,1.0343,2.3039,-0.7759,-2.3847,0.4117,-0.3486,0.2281
564,-0.0741,-0.1027,-1.93,-1.0499,-3.8914,-1.5983,0.4355,-1.6912,1.207,0.3811,0.2949,1.6653,-1.3937,0.6126,2.0318,0.8813,-0.9656,-0.6058,0.851,-0.7398,1.7034,0.2767,0.3908,-1.6392,0.4502,0.0693,-0.4806,-0.9929,-3.8563,-1.6218,-1.841,0.1288
565,0.5565,0.4786,-3.738,-2.9419,-2.3746,-1.5791,-0.5061,-0.9689,1.6727,-0.1875,0.6513,2.48,0.6763,1.2383,1.608,0.8545,-0.7529,-1.4273,1.7228,0.1123,1.3972,0.8859,0.9631,-1.9,0.4676,-1.8554,-1.8131,-1.1301,-3.1602,-2.4549,-1.927,0.7166
566,0.9112,-0.7726,-4.2578,-3.958,-2.9301,-1.9174,-3.3132,-1.3676,-0.3123,-1.7634,1.1629,0.3416,0.5118,0.3222,-1.0499,0.6436,-1.2887,-2.1281,1.501,-0.6188,0.5506,0.4315,-0.0294,-1.6248,-0.1734,-3.1866,-2.1981,-0.7862,-1.2547,-1.7898,-0.9358,0.7234
567,0.687,-0.024,-3.2689,-4.0358,-3.3081,-1.8065,-2.8009,-2.6007,-0.9544,-1.5107,1.0254,-1.4928,0.69,0.1165,-2.8982,0.758,-0.5254,-1.8989,0.2838,0.203,0.2052,-0.3018,-0.6478,-0.6555,-0.3343,-2.7244,-2.0909,-0.3127,0.2858,-1.3569,0.4923,0.6908
568,0.4619,2.9337,-2.4475,-3.0257,-1.6499,-2.3255,-0.6626,-2.1718,-0.6928,-0.2277,0.4853,-0.8938,0.9023,0.4617,-1.6101,0.9694,0.9792,0.1407,0.1797,1.4284,1.0312,0.4973,-0.0973,0.1412,0.3094,-0.7759,-1.8513,0.4969,1.3078,-0.7599,1.2759,0.5868
569,-0.0179,3.6342,-2.3852,-2.5474,-0.6748,-2.7779,-0.1545,-0.0023,-0.5357,0.0058,0.3938,-0.881,0.3256,0.7747,0.2673,1.3322,1.6698,1.9425,0.2321,1.8002,1.0701,1.1405,0.242,0.6186,0.1017,-0.4989,-1.5766,0.7951,1.6145,0.091,0.3481,-0.4508
570,-0.6467,0.7644,-1.2721,-2.3238,-0.9855,-2.1917,0.0748,0.9029,-0.8118,-1.4273,0.3831,-1.3301,0.4491,0.6943,0.2205,-0.3958,0.4849,1.8284,-0.492,0.8245,-0.4225,-0.1178,0.1871,1.1033,-0.9104,-1.2621,-0.6799,0.0232,2.1061,-0.051,-0.134,-1.0899
571,-0.533,-1.2358,1.5211,-1.0809,-1.4633,-1.3123,-0.658,1.6232,-0.2526,-1.6222,0.4756,-1.7793,1.602,1.2277,0.3958,-1.1371,-0.3836,1.0786,-0.6427,-0.3505,-0.9937,0.1469,0.2131,1.5849,-0.6796,0.2041,0.9384,0.1254,2.6003,0.1688,0.5693,-0.7846
572,1.0356,0.1536,1.3096,0.0362,-0.9694,0.0561,-3.2258,2.2402,1.418,1.3759,1.1483,-1.5563,1.2824,2.2221,0.8891,0.6262,1.2339,1.2515,1.723,1.2207,0.2545,2.0686,0.8108,1.4218,0.6194,1.1457,0.804,-0.5503,0.7776,0.2596,1.0937,0.5514
573,2.0541,1.6915,-1.2572,0.341,0.4506,0.649,-3.7822,0.8989,1.4761,2.3654,0.9559,-0.7949,0.3178,3.4169,0.5547,0.5373,1.7709,1.6226,2.1174,2.8238,-0.1584,1.4183,1.1691,-0.4091,0.4157,0.728,-0.3374,-1.5974,-1.4837,0.0269,0.2108,1.0781
574,2.3883,1.607,-1.9666,1.1504,1.4678,0.9273,-1.288,0.4896,1.0079,0.4384,0.4811,-1.3293,1.4022,4.0018,0.6258,-1.21,1.0534,1.8111,0.1249,2.8543,-1.6183,-0.6403,1.4915,-0.678,0.0215,0.9439,-0.2411,-1.2292,-1.9099,0.0099,-0.3683,0.845
575,1.9371,0.255,-0.5151,0.477,0.2792,0.8263,0.6262,0.7223,0.298,-1.1023,0.1826,-2.2258,2.3151,1.6,0.3246,-3.3788,-0.9271,0.3141,-0.535,0.6388,-2.4024,-2.2866,1.3764,0.3667,-0.2604,0.4383,0.9879,-1.0967,-1.188,-0.3622,-0.2418,-0.4928
576,0.5895,-0.8554,2.7053,-0.2051,-0.241,2.2854,4.6538,0.9481,-0.5226,-1.7784,-1.3866,-2.6332,2.8547,-0.5965,-0.5247,-3.5623,-2.0811,-1.1504,-1.8648,-2.1604,-3.0203,-2.8152,-1.1853,2.3005,-1.5823,0.5338,2.2464,-0.2912,0.261,-0.1546,-0.4053,-1.7822
577,1.2472,4.3283,6.7331,3.384,6.0647,8.3402,11.8188,5.0002,0.5244,0.1512,-1.1879,-0.5985,5.4642,0.7769,-0.1276,0.661,1.9697,-0.6425,-1.6885,0.7364,-1.7421,2.3051,-1.7483,4.2113,-1.1553,2.5861,2.9986,1.2666,3.7263,-0.0767,-0.5164,-2.6525
578,-1.8701,-0.8991,5.8105,2.0756,3.9257,4.5736,7.8299,2.8209,-0.8122,-0.4352,-1.5607,-1.156,0.7832,-2.1181,-0.8412,-0.2992,0.5823,0.0452,-1.2961,-0.742,-0.5476,2.5554,-1.5415,2.8237,-0.4618,1.7537,1.0888,0.0434,1.333,1.358,-0.5738,-0.8948
579,-2.7418,-1.6186,1.8865,1.6022,3.549,2.1765,3.7395,1.4803,-1.201,-0.9885,-1.4815,0.9373,-0.4151,-1.7933,-0.4933,-1.1371,-0.029,0.7651,-1.3939,-0.2094,0.089,2.4286,-0.1388,0.6395,-0.2567,0.361,-0.0176,-1.5855,0.5325,1.185,-1.2972,-0.3642
580,-2.8233,2.4976,1.8346,1.3521,0.4243,5.4834,16.9826,3.6003,1.449,-1.9632,-1.1218,4.0467,3.1325,2.855,1.9906,1.1833,3.7915,2.2023,-3.8838,2.8678,3.4561,6.6001,2.47,3.1327,0.6761,4.2724,1.6241,1.3725,-0.6751,-0.5383,-0.2534,-2.1514
581,-1.6139,2.886,-0.5286,-0.2846,-2.4843,4.5066,15.1013,1.8237,2.9717,-1.7434,-0.7149,5.6672,2.1885,3.5894,2.8887,2.6285,4.6907,1.065,-3.2496,2.7942,5.7181,5.5966,3.3066,1.0944,1.0234,2.8195,-0.067,0.8316,-4.9883,-1.9906,0.3084,-2.8179
582,2.5155,0.5952,-5.4951,-1.0696,-1.934,-2.9311,-6.1236,-3.4171,1.3645,-1.2944,-0.2339,5.7497,-1.0271,0.8586,1.6387,1.4785,2.0442,-1.4267,0.5211,1.6285,2.9857,-0.1031,3.0776,-4.9344,0.1509,-2.7731,-2.8349,-2.9744,-7.0208,-2.1229,0.0021,-1.0089
583,0.5843,5.1588,-4.4794,-4.6983,-5.7537,2.5605,12.557,-0.8345,3.6596,-1.5029,-0.0773,5.3657,1.4847,1.8297,3.9699,4.2112,4.9635,0.9779,-1.4659,2.2673,7.5562,4.714,2.5062,-1.4194,0.43,2.068,-2.2602,0.2395,-8.9838,-4.3666,0.8539,-4.1605
584,1.2907,6.5834,-6.1703,-7.2332,-6.079,1.3806,11.7202,-1.6784,2.7173,-1.5176,0.1448,3.6297,1.4981,-0.4735,4.1767,3.9471,4.1265,2.3551,-0.3595,2.1643,7.0625,4.7755,1.1147,-1.8169,-0.3964,2.718,-2.5571,0.198,-8.3341,-5.0466,0.8044,-4.5338
585,2.442,4.0239,-5.7155,-4.2493,-2.8694,-3.4268,-1.7829,-2.9883,0.3066,-1.0326,0.4931,4.1651,3.0034,-0.5831,1.7923,2.3976,2.4479,0.7651,1.1198,2.2339,3.3725,2.5508,0.79,-2.4816,-0.3684,2.8463,-0.2452,0.5414,-2.2199,-2.4215,0.2909,-0.2211
586,2.3027,5.0794,-7.9469,-7.6491,-5.1161,-5.4835,-3.7136,-4.0583,0.2929,1.4531,1.0188,1.3585,-3.0274,-2.8407,3.2846,3.6353,2.8779,3.8939,5.3509,4.1461,4.8988,2.2055,-0.2008,-5.2728,-0.4128,-1.0874,-4.149,-2.3526,-5.6477,-3.9966,0.6753,-2.0124
587,0.3152,4.1568,-2.5314,-2.2639,-0.9335,-4.6818,-3.993,-1.8807,1.2878,3.8951,1.5525,1.8404,-1.6397,0.9948,2.3208,4.675,3.5856,2.3782,5.3507,5.7528,5.2874,3.1074,0.7765,-1.9955,0.6971,-0.8116,-1.9434,-0.9385,-0.824,-1.5435,0.4549,-0.0334
588,-0.6026,3.6485,-0.7099,-1.173,-0.8463,-3.3084,-0.2775,-2.0751,0.2893,2.4241,0.6493,-0.1641,-1.7739,0.5152,2.3544,3.9601,2.1541,2.3924,3.7451,3.1191,4.3383,2.3623,0.7193,0.1863,-0.7749,-2.2859,-2.0533,-1.3863,0.512,-1.5736,0.0346,-1.3186
589,-1.9787,1.5418,-8.8687,-6.0807,-6.9336,-13.852,-19.3074,-9.7876,-2.9158,-2.1123,-1.1409,-2.4388,-5.8968,-3.0799,1.6785,1.5131,-0.1128,-0.5378,3.7872,-3.1938,0.5462,-4.0626,-1.4728,-11.3999,-2.7288,-9.0252,-8.501,-8.4992,-5.4234,-5.4355,-2.4517,-3.7116
590,0.6908,3.3488,1.1183,-0.4989,-0.903,-0.2124,-3.8163,-1.4511,0.937,-1.1715,1.3679,0.2591,-0.5293,-2.3683,1.3756,0.9328,1.4772,0.9692,4.3258,1.7315,3.0304,0.6402,0.6926,-2.0846,-0.0858,-2.4208,-2.3001,-2.3761,-2.8077,-2.0968,0.2744,-1.7861
591,-3.1152,-0.7438,-6.3333,-3.3183,-5.3368,-13.2488,-24.6414,-8.1256,-1.1557,-2.7974,0.5456,-0.8316,-2.8263,-3.4255,0.5547,0.8117,0.2079,-2.4578,4.771,-1.0713,-0.4579,-5.088,-1.5785,-10.5687,-1.4785,-6.6683,-6.0524,-6.9996,-4.6761,-4.2444,-0.4478,-1.8525
592,-2.6381,-1.0566,-4.9722,-2.1079,-4.0009,-10.8533,-20.501,-6.2581,-0.4426,-2.0939,0.7921,-0.6661,-2.2997,-3.0854,0.4084,0.7591,0.0767,-2.0705,4.4966,-0.1057,-0.264,-4.1321,-1.2521,-8.3878,-1.0149,-5.2294,-4.7189,-5.3661,-3.6301,-3.3468,-0.0397,-0.7289
593,-2.1047,-1.2502,-3.6565,-0.9658,-2.6778,-8.2923,-15.5877,-4.3709,0.2053,-1.371,0.91,-0.6402,-1.8949,-2.6912,0.3184,0.7222,-0.1237,-1.5794,4.0417,0.6835,-0.0163,-3.0583,-0.9067,-6.0839,-0.6358,-3.8498,-3.4609,-3.7203,-2.5555,-2.4882,0.2325,0.3181
594,-1.6088,-1.4586,-2.3581,0.176,-1.3733,-5.808,-10.8809,-2.5225,0.8688,-0.6873,1.0494,-0.5988,-1.4593,-2.3168,0.2262,0.6879,-0.3126,-1.13,3.6203,1.4811,0.2254,-2.0223,-0.5707,-3.844,-0.2579,-2.4868,-2.218,-2.1121,-1.511,-1.6538,0.5195,1.3595
595,-1.125,-1.6743,-1.0741,1.3437,-0.0422,-3.3648,-6.3309,-0.6731,1.6132,-0.007,1.2502,-0.519,-0.9846,-1.9633,0.1562,0.7093,-0.4598,-0.7025,3.2978,2.3792,0.5211,-0.9785,-0.2324,-1.625,0.1315,-1.1062,-0.9681,-0.5056,-0.4938,-0.8382,0.8432,2.4676
596,-0.6316,-1.8955,0.232,2.5447,1.3272,-0.888,-1.7462,1.2208,2.3985,0.6945,1.4783,-0.4212,-0.4908,-1.6118,0.0908,0.7469,-0.5963,-0.266,3.0114,3.3442,0.841,0.0931,0.1171,0.6311,0.539,0.3109,0.3121,1.1353,0.5385,-0.0087,1.1922,3.6225
597,-0.2039,-2.1798,1.6424,3.7116,2.5606,1.588,2.8173,3.0608,2.8768,1.3019,1.5103,-0.4041,-0.0053,-1.2188,-0.1333,0.4942,-0.8769,0.1203,2.3822,3.9329,0.8449,0.9826,0.418,2.8257,0.9397,1.6742,1.5792,2.7269,1.6346,0.8902,1.4892,4.4818
598,-0.5479,-0.4267,-0.8977,2.6466,2.4794,1.2101,2.1612,1.8617,1.3924,1.5499,-0.6309,-0.4468,-0.1703,-0.5958,-0.6599,0.4538,-0.8831,-1.2657,-1.035,0.8684,-1.6833,-0.1934,-1.1417,0.1362,0.3791,0.9108,0.2432,1.2834,1.5466,0.4417,-0.1305,3.0889
599,-1.2875,-2.2836,1.2033,1.727,0.7892,1.131,2.6209,2.4933,-0.2705,1.3756,-1.1732,-1.7361,0.0826,-0.177,-1.7064,-1.2482,-1.8523,-0.8313,-2.3695,-0.889,-2.9247,-0.9831,-1.1384,1.8237,0.3605,1.0157,0.8245,1.4625,2.3194,1.5553,0.0218,1.2121
600,-0.644,-3.5933,5.2487,4.5466,1.9566,5.0779,8.8874,4.6003,-1.5591,0.5649,-1.6636,-1.652,0.5277,0.0881,-2.9963,-4.5606,-3.5532,-0.2095,-4.2511,-1.6314,-4.311,-0.7492,0.0367,4.8594,1.3239,2.694,3.1868,4.086,4.143,3.2803,0.9156,0.7264
