,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal,Somatomotor_Dorsal
471,1.1324,6.4178,3.6137,7.2094,9.537,3.4198,-0.792,5.7382,9.9812,2.6927,3.3449,0.1433,6.6784,3.6109,4.4771,8.6037,5.8702,2.6134,4.1287,1.148,1.7818,5.4232,3.4068,0.2827,0.9371,5.9625,2.2001,4.1424,5.0255,5.0629,-0.4405,-1.6638
472,1.5388,7.1223,4.009,7.7774,10.0237,3.4101,-1.3968,6.0516,10.4124,2.9041,3.5378,0.4004,7.1207,3.7724,4.8536,9.0477,6.3764,3.0912,4.0327,1.4336,1.8764,6.0055,3.6902,0.4743,1.01,6.3165,2.4828,4.3612,5.5025,5.5714,-0.3841,-1.554
473,1.9311,7.8223,4.4068,8.362,10.5208,3.3928,-2.02,6.3894,10.8756,3.1007,3.7364,0.6601,7.6002,3.9437,5.2459,9.5117,6.8855,3.571,3.9194,1.7291,1.9664,6.6001,3.984,0.6795,1.0609,6.6751,2.769,4.5839,5.9801,6.08,-0.3341,-1.4551
474,2.2462,8.4439,4.7832,8.9632,10.9885,3.3498,-2.6927,6.7941,11.3985,3.2227,3.9521,0.9134,8.1893,4.1369,5.6676,9.9985,7.3675,4.0064,3.7122,2.0552,2.0231,7.2033,4.2761,0.9307,0.9883,7.0056,3.0403,4.7633,6.4301,6.5466,-0.3094,-1.3868
475,2.5941,9.0649,5.224,9.5998,11.5095,3.4042,-3.2663,7.2493,11.9107,3.4407,4.2505,1.1859,8.7647,4.3803,6.1563,10.5821,7.961,4.3433,3.5904,2.4053,2.1606,7.9057,4.5974,1.1992,1.013,7.394,3.3616,4.9598,6.9949,7.0525,-0.2196,-1.2981
476,3.4015,10.2074,5.9413,10.2911,12.3457,3.752,-3.4839,7.487,12.2443,4.215,4.6201,1.5007,8.8351,4.6237,6.64,11.2633,8.9129,4.8478,4.1154,2.6414,2.5831,8.7741,4.9914,1.2835,1.8422,8.0851,3.8523,5.4594,7.9206,7.8812,0.0768,-1.0395
477,-2.0596,-2.542,-0.3998,-1.3809,-1.2614,1.4572,0.2269,-2.6887,-3.6791,0.2564,0.9312,0.9333,-1.6834,0.6213,0.0538,-0.5332,0.918,-1.1987,-2.7994,-0.063,-0.945,3.0916,-2.2833,1.6333,-2.5574,-0.6086,0.6438,0.6674,-0.1534,-0.5768,0.781,-0.2468
478,-0.423,-0.4486,-0.6823,-2.4244,-2.304,1.1233,1.1156,-4.4669,-3.9561,1.1193,-0.6369,1.9997,-3.7739,-0.7519,-0.2219,-2.0834,0.1748,-0.1115,-0.6192,-1.0832,-0.1857,1.7547,-1.55,0.5919,-0.314,-0.8507,0.4978,-0.049,-0.7332,-1.648,0.5331,-1.8829
479,1.7702,1.7368,-0.1229,0.4236,0.6516,0.1643,-0.7454,-2.9788,-2.4378,-0.9563,-1.1899,3.6472,-1.3863,-0.8955,-0.0514,-1.2496,-1.1865,3.8675,0.075,-1.0498,-0.0708,-0.0174,0.5333,-0.6701,-0.0689,-0.0921,0.869,-1.0982,-0.1542,0.1462,-1.2988,-1.5139
480,7.4138,19.0774,5.3051,10.2818,13.5436,-1.83,-10.1724,1.8702,13.554,2.9588,-1.0976,1.6667,6.0863,0.9803,2.3564,6.0635,5.1821,17.5494,4.1465,0.0215,-0.7907,4.4905,4.9475,-1.3547,3.4921,8.2842,2.7535,8.9603,3.9329,10.0706,-3.1715,-0.8568
481,6.503,16.9363,4.3989,9.1478,11.673,-2.4115,-9.7419,1.3401,12.4108,1.9127,-1.4302,1.771,5.6402,0.5826,1.7116,4.8501,3.7665,16.189,3.1013,-0.2731,-1.3244,3.5128,4.4108,-1.1707,2.3239,7.0934,2.1425,7.7062,2.8819,8.6345,-3.4144,-1.0149
482,5.8416,14.7685,3.7818,8.0224,9.9479,-2.4478,-8.6013,0.8419,10.9377,1.4568,-1.402,1.9569,4.7867,0.3506,1.259,3.937,2.8475,14.2706,2.645,-0.5558,-1.416,2.903,3.9344,-1.0102,1.841,6.1419,1.7435,6.4991,2.3782,7.3487,-3.2823,-0.9996
483,5.2855,12.7761,3.2223,6.9405,8.3202,-2.4805,-7.4848,0.3048,9.4939,1.0809,-1.3914,2.1536,3.8811,0.1095,0.8023,3.0442,1.9875,12.4947,2.2864,-0.8587,-1.4833,2.3206,3.4888,-0.8837,1.4915,5.2617,1.3784,5.3879,1.9233,6.1551,-3.1424,-0.963
484,4.721,10.8699,2.6366,5.8848,6.7038,-2.6279,-6.5341,-0.2496,8.1476,0.616,-1.4563,2.3433,3.0487,-0.165,0.3102,2.1008,1.0516,10.8958,1.8434,-1.1698,-1.6355,1.6793,3.0446,-0.7584,1.0507,4.366,0.984,4.3035,1.3805,4.9696,-3.0801,-0.9533
485,4.162,8.9932,2.0485,4.8396,5.0952,-2.815,-5.6357,-0.8067,6.8317,0.1273,-1.543,2.5366,2.2387,-0.4478,-0.1888,1.1507,0.0998,9.3553,1.3792,-1.4843,-1.8099,1.0292,2.6083,-0.6293,0.5928,3.4701,0.5873,3.2355,0.8185,3.7916,-3.0391,-0.9528
486,3.6006,7.1284,1.4637,3.8031,3.4836,-3.0246,-4.767,-1.3632,5.5396,-0.3765,-1.6356,2.7368,1.4456,-0.7322,-0.6888,0.1937,-0.8637,7.8369,0.898,-1.7986,-1.9997,0.374,2.1734,-0.4919,0.1168,2.5724,0.1866,2.1656,0.2471,2.6122,-3.0113,-0.9557
487,3.0536,5.2754,0.8893,2.7711,1.8787,-3.2413,-3.9026,-1.9191,4.2501,-0.8729,-1.7271,2.9453,0.6498,-1.0148,-1.185,-0.7539,-1.817,6.3301,0.4258,-2.1151,-2.1855,-0.2696,1.7475,-0.3496,-0.3414,1.6825,-0.2056,1.1078,-0.3132,1.4417,-2.9809,-0.9581
488,2.5115,3.4381,0.3233,1.7471,0.2728,-3.4735,-3.0575,-2.4787,2.9773,-1.3736,-1.8211,3.1636,-0.1405,-1.2987,-1.6818,-1.7079,-2.7755,4.8402,-0.0522,-2.433,-2.38,-0.9158,1.3233,-0.2014,-0.804,0.7944,-0.5988,0.049,-0.8751,0.2735,-2.9581,-0.9589
489,1.9813,1.6095,-0.2377,0.7234,-1.3314,-3.7208,-2.2242,-3.0396,1.706,-1.8747,-1.9198,3.3885,-0.9315,-1.5839,-2.1789,-2.6577,-3.7309,3.3681,-0.5285,-2.7542,-2.5758,-1.5557,0.9067,-0.0481,-1.2559,-0.0909,-0.9862,-0.9982,-1.4337,-0.8892,-2.9366,-0.9617
490,1.4542,-0.2066,-0.7915,-0.296,-2.9418,-3.9845,-1.4088,-3.6078,0.4473,-2.3811,-2.022,3.6235,-1.7203,-1.872,-2.6789,-3.6189,-4.6945,1.91,-1.0118,-3.0779,-2.7814,-2.2022,0.4896,0.1098,-1.7142,-0.9777,-1.3771,-2.0509,-1.9969,-2.0521,-2.9226,-0.9622
491,0.9326,-2.0245,-1.346,-1.3248,-4.5598,-4.2673,-0.606,-4.1787,-0.8194,-2.8943,-2.1319,3.8593,-2.5099,-2.1637,-3.1829,-4.5801,-5.6588,0.4669,-1.5,-3.4061,-2.9906,-2.8465,0.0774,0.2719,-2.167,-1.8703,-1.7655,-3.0956,-2.5647,-3.2156,-2.91,-0.9689
492,0.4155,-3.825,-1.8867,-2.3437,-6.1824,-4.566,0.1799,-4.7596,-2.07,-3.4096,-2.2403,4.1088,-3.302,-2.4563,-3.6879,-5.5554,-6.6303,-0.9695,-1.9934,-3.7346,-3.2088,-3.5009,-0.3354,0.439,-2.624,-2.7649,-2.1576,-4.1506,-3.1338,-4.3783,-2.9032,-0.9651
493,-0.0713,-5.6,-2.4122,-3.3366,-7.7822,-4.8879,0.9443,-5.3303,-3.2923,-3.9206,-2.349,4.3837,-4.0915,-2.7423,-4.1846,-6.5147,-7.5953,-2.3852,-2.4796,-4.058,-3.4245,-4.1426,-0.7311,0.6264,-3.0615,-3.6432,-2.5303,-5.1787,-3.6792,-5.5243,-2.8993,-0.9442
494,-0.4764,-7.2834,-2.8852,-4.2203,-9.3021,-5.2183,1.685,-5.8827,-4.3945,-4.3942,-2.4419,4.7581,-4.8784,-3.0095,-4.652,-7.4476,-8.556,-3.7721,-2.9226,-4.3666,-3.6335,-4.7624,-1.0966,0.8555,-3.4704,-4.4408,-2.8631,-6.1698,-4.1416,-6.6205,-2.9118,-0.8541
495,-0.8299,-9.0121,-3.4128,-5.1244,-10.8179,-5.5507,2.4403,-6.4054,-5.5022,-4.87,-2.5865,5.1851,-5.648,-3.2958,-5.1326,-8.3454,-9.536,-5.0967,-3.3418,-4.6995,-3.8364,-5.3352,-1.4483,1.1114,-3.8756,-5.1827,-3.1624,-7.0932,-4.5755,-7.7093,-2.9428,-0.7985
496,-1.5428,-11.2823,-4.2715,-6.6433,-12.8578,-5.8513,3.35,-7.1,-7.221,-5.5519,-2.9064,5.2714,-6.4643,-3.7624,-5.8357,-9.4838,-10.677,-6.492,-3.9596,-5.205,-4.1355,-6.0552,-1.9945,1.1575,-4.5242,-6.2622,-3.7,-8.2706,-5.4477,-9.0962,-2.9665,-1.1322
497,2.4453,2.254,3.2957,0.7528,0.3034,-0.633,2.0221,2.4482,2.0041,1.0734,-1.3203,-0.7761,1.0254,0.0588,-0.4899,2.596,1.2185,1.006,4.4814,-1.9384,1.2006,0.4412,0.4796,-0.009,0.5353,1.0292,-0.8682,-0.7626,0.7275,-0.6066,-0.5571,-0.3277
498,1.0222,3.5022,3.7487,0.197,2.7901,0.4881,0.3217,1.5279,4.2406,0.9469,-0.2932,-0.7751,1.2344,0.4434,0.5759,2.2418,3.8181,2.9732,3.3481,-1.0704,1.7065,0.5382,1.1542,0.8902,1.0349,0.5501,0.6545,0.9836,1.4645,0.2466,0.8237,0.5616
499,0.6105,5.1839,3.8611,-0.1826,1.1322,-0.1376,-1.9136,0.1341,4.6706,-0.2212,1.334,-1.2311,0.3356,0.9107,0.7838,0.2607,2.4382,1.5005,2.3043,-0.3163,1.1038,-0.2601,2.0666,1.9925,1.8022,-2.2287,0.3234,-0.5942,0.1967,-0.6953,1.3773,1.6033
500,0.2926,4.6354,3.3616,-0.5306,-0.198,-0.5509,-2.4594,0.9408,4.0237,-1.3802,2.0431,-3.0806,0.3346,1.5849,1.5143,-0.6217,0.4134,0.4522,2.0262,1.1929,0.3169,0.3286,1.8699,3.8734,2.9652,-4.2416,0.299,0.6762,-0.8213,-1.6865,1.5559,1.6568
501,-9.3052,-15.1198,-6.1438,-11.5733,-14.8002,-9.1098,0.9038,-2.7332,-11.8392,-6.4667,-1.6162,-5.7789,-3.2455,-1.4366,-4.2027,-9.6292,-5.6229,-8.9352,-6.491,-1.529,-2.933,-6.3547,-6.5423,0.6002,-2.6366,-13.9465,-7.1953,-5.899,-11.0963,-12.4525,1.4776,-3.4915
502,-1.7555,0.1974,-1.3325,0.7413,1.65,-3.7161,-2.1469,3.0176,2.4467,-0.7229,-0.315,-1.0302,1.6606,-0.1102,2.006,-0.6217,0.5741,1.1832,2.3221,0.5425,-1.4167,0.8546,-2.2657,1.1694,1.1971,-0.9949,-1.885,3.1807,-0.2693,-1.0986,1.2278,-0.7025
503,-1.0313,-1.6942,-2.0029,0.4878,0.4152,-2.9257,-0.824,2.989,-0.0234,0.9685,-1.1638,1.2347,0.582,-0.2105,-0.1091,-2.0312,-0.8965,-4.00E-04,1.1876,0.0977,-0.2277,0.6732,-1.9643,0.863,0.1082,0.4407,-2.0593,0.8125,0.4404,1.9486,1.1862,0.9693
504,-1.2522,-5.5881,-0.3276,-0.3058,-1.3157,-2.2892,-0.754,1.7872,-2.0971,0.731,-1.4435,-1.51,-1.9521,-0.2991,-0.7242,-2.6465,-1.9061,-0.2924,-0.7596,-0.3865,1.0593,-1.1769,-1.2997,1.5631,-0.5538,-0.7335,0.0139,0.6702,0.2541,2.0473,1.3575,1.8133
505,-0.9816,-6.1586,-0.1965,-1.584,-3.4892,-2.4891,-1.4697,0.5595,-2.6364,0.043,-1.137,-2.256,-2.1008,-0.1537,-0.887,-2.781,-1.1847,-1.2381,-1.571,-0.1912,1.7963,-3.6945,-1.7238,0.8556,-2.0988,-2.535,0.5813,-0.2991,-0.4366,0.5416,1.4222,1.9866
506,0.1591,-4.5046,-1.0848,-1.2268,-1.7469,-1.9066,-1.0926,0.2219,-0.5678,-0.7391,-0.7153,0.5272,-0.89,0.2541,-0.683,1.5255,0.9666,-3.6515,0.3667,-1.0664,1.2207,-4.5104,-0.4692,-1.1219,-3.6136,-2.424,-0.0311,-1.8445,1.0729,1.1649,-0.2308,1.5535
507,13.1349,17.1656,13.6029,14.3089,19.8875,1.1919,-4.9856,12.9591,14.684,6.097,3.5603,5.0502,9.9002,6.5106,9.4385,20.6784,18.0094,8.932,11.8521,3.5653,8.1382,6.3525,10.8238,0.4981,7.4137,14.2024,11.0279,13.3764,16.8738,16.5624,1.7683,7.6146
508,12.0113,15.9759,12.5384,13.4718,19.1612,1.8447,-4.2306,11.7235,14.0572,5.8036,3.3978,4.9462,8.8434,6.1821,8.6298,19.4551,16.2552,8.0948,11.2181,2.982,6.8917,6.0547,10.2823,0.0792,6.8585,13.6326,9.966,12.2151,15.8851,15.6156,1.2419,6.7467
509,10.1985,14.4517,11.1465,12.2062,17.9826,3.0952,-3.2468,10.4401,13.3778,5.7671,3.2935,4.0243,7.4353,5.805,7.7254,17.4018,14.1485,7.1718,10.4095,2.6018,5.7591,5.5859,9.0497,-0.0227,6.1517,12.6278,8.6713,10.9637,14.3761,14.1449,0.9808,5.7965
510,8.4718,13.1408,9.8569,11.0415,16.899,4.3612,-2.3547,9.2171,12.8371,5.7718,3.2311,3.1157,6.1098,5.4584,6.8935,15.4066,12.1472,6.3388,9.662,2.286,4.6854,5.1115,7.8339,-0.1053,5.495,11.6852,7.4538,9.7486,12.9709,12.7655,0.7261,4.9145
511,6.9247,11.9596,8.664,9.9947,15.9605,5.5073,-1.5456,8.0405,12.3597,5.7338,3.1719,2.3382,4.8778,5.1373,6.1113,13.6309,10.2647,5.574,8.984,1.9491,3.6133,4.6782,6.7772,-0.2333,4.8964,10.8515,6.3295,8.6002,11.716,11.5258,0.4269,4.0727
512,5.4271,10.8297,7.5077,8.984,15.0633,6.6145,-0.7725,6.8784,11.912,5.6961,3.1117,1.6216,3.6826,4.8249,5.3459,11.9067,8.4221,4.8238,8.3253,1.6172,2.5552,4.2525,5.7577,-0.3791,4.3112,10.0513,5.2277,7.4595,10.5096,10.337,0.1188,3.2523
513,3.9372,9.6828,6.3386,7.9692,14.1787,7.7427,0.0337,5.716,11.458,5.6511,3.0575,0.8967,2.4782,4.515,4.5802,10.2127,6.584,4.059,7.6842,1.2796,1.4883,3.8323,4.7506,-0.5219,3.7223,9.2574,4.1316,6.3276,9.3082,9.1532,-0.1878,2.4327
514,2.4128,8.5036,5.1436,6.9344,13.2777,8.9358,0.8902,4.5342,10.9941,5.6168,3.0167,0.147,1.2322,4.2032,3.8032,8.4815,4.7101,3.2639,7.0384,0.9376,0.3885,3.3968,3.7165,-0.6542,3.1193,8.4533,3.0162,5.1761,8.0855,7.953,-0.4938,1.6077
515,0.7887,7.1765,3.8487,5.833,12.3221,10.3212,1.9304,3.2755,10.4512,5.5777,3.0119,-0.6951,-0.1718,3.8773,2.9746,6.6602,2.6936,2.3725,6.365,0.5378,-0.8675,2.9272,2.634,-0.7611,2.4831,7.6192,1.8378,3.9733,6.7851,6.6827,-0.8244,0.7336
516,-0.8574,5.8517,2.5992,4.7391,11.3856,11.5623,2.7636,2.0152,9.9297,5.5769,2.9545,-1.4798,-1.5964,3.548,2.1303,4.7354,0.6001,1.5661,5.5891,0.1091,-2.1658,2.4415,1.5556,-0.9117,1.9071,6.7814,0.6404,2.7704,5.514,5.4519,-1.2018,-0.1655
517,-1.9986,5.2722,1.9073,3.9931,10.8437,11.6273,2.3583,1.1689,9.8649,5.6627,2.6358,-1.7413,-2.2529,3.2995,1.5364,3.2123,-0.8616,1.3808,4.851,-0.0697,-2.7249,2.1376,0.7737,-1.2615,1.6154,6.1194,-0.2321,1.8793,4.7325,4.6861,-1.5219,-0.8473
518,-2.3935,1.6724,0.0338,-1.6158,1.2603,2.8853,-2.6301,-0.1924,2.0846,3.2512,1.0784,0.4154,-1.7766,0.6714,-0.5787,-1.9236,-1.785,1.7719,-1.1566,-1.9381,-2.1573,0.8633,-1.1941,-0.2843,0.8906,2.9201,-0.542,0.6219,1.0975,0.6948,-1.7432,-1.9814
519,-0.4129,3.9056,2.3485,-1.184,1.9531,2.2995,-2.7101,-0.3117,1.2323,1.601,-0.1792,1.7238,0.6985,0.806,0.5927,0.6555,-0.017,0.4343,1.7621,0.8026,2.2017,1.269,-0.7542,-2.161,-0.3299,2.117,0.0219,-0.8237,1.1381,0.4018,-0.9876,-1.6582
520,-1.0803,3.7789,-0.3727,-3.373,-0.3216,2.9451,2.0308,-1.9064,0.3968,-1.3857,0.7963,0.6217,1.1464,0.4565,0.2706,0.5311,1.4876,-1.9383,2.9913,3.0092,2.4149,-0.2692,-2.5609,0.0199,-3.2989,0.1227,0.4716,-1.7365,-0.4828,-2.3356,1.5817,0.6997
521,1.0443,9.7595,0.3133,4.0703,10.9245,13.453,7.9556,2.54,12.3479,3.4628,4.0077,-2.5036,4.8679,3.4096,3.4835,10.6161,7.1453,-1.3416,11.8339,4.5663,6.2419,3.5729,0.3222,-0.1605,-2.3784,5.5272,1.7803,1.8278,4.1323,3.5169,2.266,1.3388
522,0.6554,7.7785,-0.7719,3.4506,9.6472,12.5275,8.3903,2.0773,10.9936,2.7028,3.7808,-2.6633,4.2993,2.8294,2.9627,9.3373,5.8628,-1.8044,10.7106,3.8309,5.1558,3.0104,0.2556,0.0235,-2.5819,4.5512,1.3608,1.6036,3.0324,2.8211,1.8071,0.4906
523,0.455,6.0507,-1.4087,3.0318,8.5684,10.253,7.3159,1.8212,9.8199,2.0713,3.1685,-2.3087,4.0136,2.2363,2.4781,7.7924,4.5211,-1.5846,9.0814,3.018,4.1894,2.4688,0.4164,-0.0647,-2.3529,3.6098,1.0279,1.5716,2.2529,2.4942,1.1338,-0.4102
524,0.3309,4.47,-1.9787,2.6611,7.5621,7.882,6.1241,1.6222,8.7491,1.4555,2.5407,-1.8957,3.8636,1.6651,2.0406,6.3535,3.3169,-1.3022,7.5184,2.2773,3.3765,1.9576,0.6003,-0.1789,-2.1199,2.7009,0.7477,1.5727,1.5475,2.2284,0.4997,-1.2579
525,0.1871,2.8758,-2.6353,2.2586,6.5438,5.7661,5.2135,1.3955,7.6681,0.8199,1.9864,-1.5787,3.6973,1.0989,1.6086,5.0045,2.159,-1.1546,6.0841,1.5737,2.5904,1.4575,0.7447,-0.2497,-1.9721,1.7944,0.4637,1.5377,0.7979,1.9078,-0.0821,-2.0832
526,0.0346,1.271,-3.3195,1.8435,5.5163,3.7082,4.3645,1.1535,6.5926,0.1786,1.4492,-1.2794,3.524,0.5343,1.1732,3.6674,1.0101,-1.0346,4.6749,0.8786,1.8061,0.9443,0.8692,-0.3181,-1.8589,0.8815,0.1752,1.4874,0.0358,1.5718,-0.6481,-2.9041
527,-0.1341,-0.3592,-4.0408,1.4138,4.4837,1.7036,3.5774,0.8986,5.4916,-0.4653,0.9226,-1.0092,3.3355,-0.041,0.7329,2.3329,-0.1595,-0.9635,3.2798,0.1778,1.0169,0.4415,0.9874,-0.3821,-1.7497,-0.034,-0.1223,1.4173,-0.7436,1.2232,-1.2188,-3.7343
528,-0.2966,-1.9881,-4.7773,0.9851,3.4638,-0.329,2.7751,0.6527,4.3817,-1.1139,0.3907,-0.7406,3.1648,-0.6261,0.2974,0.997,-1.3438,-0.9026,1.8816,-0.5182,0.2361,-0.0484,1.1217,-0.4441,-1.6218,-0.9547,-0.4167,1.3578,-1.5231,0.8867,-1.8007,-4.5758
529,-0.4405,-3.6225,-5.5723,0.5592,2.4848,-2.3789,2.0199,0.4472,3.2144,-1.7883,-0.136,-0.519,3.0378,-1.2402,-0.117,-0.3175,-2.5735,-0.9117,0.5062,-1.1941,-0.529,-0.4709,1.3212,-0.4578,-1.4277,-1.8855,-0.6988,1.3483,-2.3215,0.5732,-2.4135,-5.4522
530,-0.5522,-5.2986,-6.3763,0.1254,1.487,-4.6315,1.1169,0.2549,2.1091,-2.5201,-0.6895,-0.2396,2.9432,-1.8348,-0.553,-1.7161,-3.8241,-0.7699,-0.9518,-1.8438,-1.3684,-1.0094,1.5279,-0.4639,-1.2893,-2.9021,-0.9787,1.4359,-3.1335,0.2764,-3.0071,-6.3553
531,-0.7724,-7.1606,-7.0461,-0.4079,0.1901,-7.038,-0.1221,-0.1863,1.3077,-3.2433,-1.3038,0.2977,2.6253,-2.2933,-1.1778,-3.4146,-4.9729,-0.1478,-2.6687,-2.5877,-2.4492,-2.1016,1.3689,-0.7167,-1.6289,-4.0628,-1.3667,1.345,-3.9522,-0.167,-3.4279,-7.1753
532,1.734,-3.5429,-1.1546,-0.3099,0.968,-0.8789,2.2951,-0.8824,0.0506,-0.8652,-1.2984,-2.1632,0.0413,0.5185,0.709,-2.2601,-4.2507,2.1585,-1.1094,0.6587,-1.2768,-0.6839,0.0315,0.7701,-0.6832,-3.0907,-0.3653,-0.3823,-3.9125,-0.7552,-0.7356,-1.719
533,1.3993,-3.7037,-2.0409,-0.7947,-1.8532,-1.9694,-0.1868,-1.5783,-1.7887,-0.6026,-0.6891,-0.4408,-0.9503,0.3425,-0.6913,-2.4868,-2.985,1.9261,-2.5317,-0.7588,-1.3509,-1.6334,-1.4857,-2.2056,-1.7055,-2.064,-0.6464,-1.8144,-3.4743,-1.5579,-0.6313,-2.7938
534,-0.1169,-3.0085,-2.8895,0.1495,-3.0217,-0.1806,1.0376,-1.7808,-3.2659,0.3612,-0.0039,-1.0971,-1.1934,-1.2668,-1.244,-1.964,-2.3775,-1.2318,-2.9465,-2.4419,-0.8461,0.7422,-1.1247,-2.6936,-0.337,0.3683,-1.2106,-5.0843,-1.911,-1.6778,-1.8684,-3.6845
535,-5.1749,-10.1809,-7.6257,-2.602,-4.9659,1.5855,5.1406,-5.5117,-3.9691,-0.4448,-1.4935,-0.654,-2.8405,-4.4005,-2.9308,-4.0366,-5.9985,-7.2683,-3.1328,-7.8335,-0.9837,-0.4066,-3.167,-5.0762,-2.3432,-1.5117,-3.7966,-9.3226,-5.2552,-4.4105,-4.7203,-6.4709
536,-4.5772,-8.5219,-7.0729,-2.3494,-4.3395,1.934,4.9604,-5.1399,-3.9996,-0.4368,-1.2283,-0.9293,-2.4304,-4.1484,-2.4657,-3.2502,-5.632,-7.0241,-2.5434,-7.2822,-0.6685,0.2972,-2.4425,-4.6509,-1.8003,-0.9854,-3.4103,-8.3192,-4.8333,-4.1813,-4.4533,-5.9209
537,-3.8299,-6.9205,-6.3683,-2.1166,-3.829,1.4752,4.0278,-4.7579,-3.5521,-0.6358,-1.053,-0.8716,-1.9588,-3.6767,-2.1207,-2.8343,-5.1966,-5.8508,-2.3111,-6.582,-0.7482,0.32,-1.7999,-4.2365,-1.6786,-0.8001,-3.0135,-6.868,-4.3967,-3.9102,-3.9648,-5.3508
538,-3.138,-5.412,-5.683,-1.9233,-3.4131,1.0249,3.0884,-4.4548,-3.117,-0.8291,-0.8961,-0.7821,-1.5544,-3.2173,-1.8248,-2.487,-4.78,-4.6786,-2.1368,-5.9409,-0.859,0.2654,-1.2442,-3.8925,-1.6331,-0.6419,-2.6576,-5.5292,-3.9891,-3.6954,-3.4741,-4.7892
539,-2.5096,-3.955,-5.0626,-1.7577,-3.031,0.7359,2.3104,-4.1949,-2.8093,-0.9888,-0.7307,-0.7629,-1.193,-2.8159,-1.5362,-2.1163,-4.4097,-3.7093,-1.9238,-5.3568,-0.9122,0.3114,-0.7136,-3.5736,-1.5395,-0.4433,-2.3328,-4.3374,-3.6164,-3.524,-3.0298,-4.2436
540,-1.8971,-2.5168,-4.468,-1.6042,-2.6682,0.4776,1.5693,-3.9547,-2.5443,-1.1484,-0.5654,-0.7564,-0.8428,-2.4354,-1.2524,-1.7427,-4.0584,-2.7958,-1.7082,-4.7907,-0.953,0.3769,-0.1891,-3.2679,-1.4375,-0.2413,-2.0175,-3.1852,-3.2568,-3.3707,-2.5986,-3.7068
541,-1.3004,-1.103,-3.9033,-1.4683,-2.328,0.2296,0.8533,-3.7279,-2.3187,-1.3154,-0.4011,-0.7717,-0.4991,-2.0687,-0.9801,-1.3893,-3.7353,-1.9165,-1.4977,-4.2312,-0.9961,0.4479,0.3269,-2.9636,-1.3358,-0.0515,-1.7172,-2.0583,-2.9192,-3.2342,-2.1733,-3.1774
542,-0.7052,0.2962,-3.3514,-1.3421,-2.0091,-0.0434,0.1238,-3.5139,-2.1047,-1.4971,-0.2417,-0.7765,-0.1583,-1.7082,-0.7167,-1.0511,-3.4241,-1.0326,-1.3049,-3.675,-1.0511,0.499,0.838,-2.6681,-1.2465,0.1218,-1.4219,-0.9349,-2.5901,-3.1085,-1.7469,-2.6534
543,-0.1314,1.6635,-2.8282,-1.2378,-1.7232,-0.3201,-0.5929,-3.315,-1.9259,-1.6883,-0.0857,-0.798,0.1718,-1.3593,-0.4729,-0.7521,-3.1435,-0.17,-1.1281,-3.1229,-1.1192,0.5393,1.3287,-2.374,-1.1678,0.2739,-1.1473,0.1558,-2.2856,-3.001,-1.3227,-2.1323
544,0.4449,3.022,-2.3134,-1.1368,-1.4543,-0.6143,-1.3147,-3.1271,-1.7609,-1.8938,0.0652,-0.8077,0.501,-1.0198,-0.2338,-0.4522,-2.8682,0.6899,-0.9609,-2.58,-1.1902,0.5697,1.8231,-2.0916,-1.0928,0.4183,-0.8706,1.2488,-1.9826,-2.9039,-0.9019,-1.6175
545,1.0228,4.3722,-1.806,-1.0427,-1.2009,-0.8856,-2.0125,-2.96,-1.6229,-2.1039,0.2142,-0.8515,0.8314,-0.6818,0.001,-0.1479,-2.6052,1.5446,-0.784,-2.0603,-1.2479,0.6095,2.3289,-1.8247,-1.0208,0.5622,-0.5996,2.3622,-1.6949,-2.8343,-0.4794,-1.1166
546,1.6833,5.7899,-1.2514,-0.9122,-0.9011,-1.0891,-2.688,-2.8244,-1.4815,-2.3156,0.3714,-0.9142,1.1915,-0.3214,0.2909,0.3069,-2.2974,2.4273,-0.5454,-1.5909,-1.2378,0.7044,2.9411,-1.6069,-0.9303,0.7601,-0.2808,3.6268,-1.3862,-2.7968,-0.0442,-0.6586
547,2.3399,7.1914,-0.7217,-0.8362,-0.6271,-1.2068,-3.3398,-2.7495,-1.4091,-2.5097,0.553,-1.0538,1.5231,0.0733,0.5835,0.7327,-2.0517,3.2872,-0.3125,-1.1105,-1.2412,0.8108,3.537,-1.3927,-0.8792,0.9375,-0.0218,4.8635,-1.1572,-2.8144,0.4365,-0.2161
